,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1633,Lindridge/Martin Manor,33.8184435,-84.3516604,Green's Beverages - Buford Hwy,33.82627246366425,-84.34924839352061,Liquor Store
1634,Lindridge/Martin Manor,33.8184435,-84.3516604,Waffle House,33.817083859572634,-84.35248053616505,Breakfast Spot
1635,Lindridge/Martin Manor,33.8184435,-84.3516604,Ghion Cultural Hall,33.812319393824716,-84.35513495377468,Ethiopian Restaurant
1636,Lindridge/Martin Manor,33.8184435,-84.3516604,Quickshot Indoor Range,33.82609189073563,-84.34825327814677,Gun Range
1637,Lindridge/Martin Manor,33.8184435,-84.3516604,Starship,33.817212890065875,-84.35214195374218,Adult Boutique
1638,Lindridge/Martin Manor,33.8184435,-84.3516604,The ColorStones At Midtown,33.81969834458885,-84.35237963373555,Jewelry Store
1639,Lindridge/Martin Manor,33.8184435,-84.3516604,Heretic,33.811607571978165,-84.35561515282218,Gay Bar
1640,Lindridge/Martin Manor,33.8184435,-84.3516604,Mercado Acapulco y Taqueria,33.814349,-84.353091,Grocery Store
1641,Lindridge/Martin Manor,33.8184435,-84.3516604,Gail K Fabrics,33.81560644668206,-84.35296630071231,Arts & Crafts Store
1642,Lindridge/Martin Manor,33.8184435,-84.3516604,Costumes Etc,33.81258178911136,-84.3591294922741,Costume Shop
1643,Lindridge/Martin Manor,33.8184435,-84.3516604,Snap Fitness Lavista,33.81793157321769,-84.35025937422782,Gym / Fitness Center
1644,Lindridge/Martin Manor,33.8184435,-84.3516604,Enterprise Rent-A-Car,33.821418231640706,-84.35095587376054,Rental Car Location
1645,Lindridge/Martin Manor,33.8184435,-84.3516604,Chevron/Circle K,33.8181598,-84.351391,Gas Station
1646,Lindridge/Martin Manor,33.8184435,-84.3516604,Atlanta Water Gardens,33.813156935131715,-84.35337649682559,Furniture / Home Store
1647,Lindridge/Martin Manor,33.8184435,-84.3516604,Taverna Plaka Atlanta,33.81475646706208,-84.3533710638776,Greek Restaurant
1648,Lindridge/Martin Manor,33.8184435,-84.3516604,Outback Steakhouse,33.81320452133363,-84.35564520109335,Steakhouse
1649,Lindridge/Martin Manor,33.8184435,-84.3516604,Redbox,33.817508916352715,-84.35175818852296,Video Store
1650,Lindridge/Martin Manor,33.8184435,-84.3516604,Domino's Pizza,33.813578102300056,-84.35342832466631,Pizza Place
1651,Lindridge/Martin Manor,33.8184435,-84.3516604,Nubiance Salon & Spa,33.81814313264142,-84.34929905690852,Spa
1652,Lindridge/Martin Manor,33.8184435,-84.3516604,Blue Rat Smoke Shop,33.81318985671201,-84.3556154614837,Smoke Shop
1653,Lindridge/Martin Manor,33.8184435,-84.3516604,LA Fitness,33.81539092167362,-84.34323872851651,Gym / Fitness Center
1654,Lindridge/Martin Manor,33.8184435,-84.3516604,Philly Cheesesteak Place,33.81170561072349,-84.35720161911692,Sandwich Place
1655,Lindridge/Martin Manor,33.8184435,-84.3516604,Pancho's Mexican Restaurant & Cantina,33.82627178736918,-84.34791478237419,Mexican Restaurant
1656,Lindridge/Martin Manor,33.8184435,-84.3516604,Patch Of Grass Off The Beaten Path,33.826214496746196,-84.34706467780242,Park
1657,Lindridge/Martin Manor,33.8184435,-84.3516604,XION,33.81367823162336,-84.3572039892862,Gay Bar
1658,Lindridge/Martin Manor,33.8184435,-84.3516604,BJ Roosters,33.811308627656786,-84.35595388224354,Gay Bar
1659,Lindridge/Martin Manor,33.8184435,-84.3516604,LaQuinta Powerhouse Gym,33.823898,-84.34988,Gym
1660,Lindridge/Martin Manor,33.8184435,-84.3516604,Green's Beer And wine,33.82468553693628,-84.35244113000172,Liquor Store
1661,Lindridge/Martin Manor,33.8184435,-84.3516604,Lenox Road Train,33.81171941492434,-84.35164521999822,Intersection
1662,Lindridge/Martin Manor,33.8184435,-84.3516604,I 85: Exit 87 GA 400 North,33.82252970849701,-84.35816310346127,Intersection
1663,Lindridge/Martin Manor,33.8184435,-84.3516604,The Soul Kitchen,33.82555449684495,-84.35212276728768,Music Venue
1664,Lindridge/Martin Manor,33.8184435,-84.3516604,Taproot Hydroponics,33.812705,-84.35688,Garden Center
1665,Lindridge/Martin Manor,33.8184435,-84.3516604,AT&T Wireless Etc Inc,33.825750241522904,-84.3523589720463,Mobile Phone Shop
1666,Lindridge/Martin Manor,33.8184435,-84.3516604,DeKalb/Fulton County Border,33.82533730420468,-84.3483254313469,Border Crossing
1667,Lindridge/Martin Manor,33.8184435,-84.3516604,Gym at Lenox Villas,33.82525595483749,-84.35645685565548,Gym
1668,Lindridge/Martin Manor,33.8184435,-84.3516604,Coffee & Bagel Co.,33.811501,-84.35726523399353,Bagel Shop
1669,Lindridge/Martin Manor,33.8184435,-84.3516604,Pancho's Bar,33.826349,-84.348087,Mexican Restaurant
1670,Lindridge/Martin Manor,33.8184435,-84.3516604,La Vista Park,33.817636249933734,-84.34113979339598,Park
1671,Lindridge/Martin Manor,33.8184435,-84.3516604,European Sink,33.826667531406194,-84.3477014560482,Furniture / Home Store
1672,Morningside/Lenox Park,33.7961556,-84.3594626,Alon's Bakery & Market,33.79257055214756,-84.35251431617674,Bakery
1673,Morningside/Lenox Park,33.7961556,-84.3594626,Pure Barre Virginia Highlands,33.79277694232255,-84.3525421576312,Gym
1674,Morningside/Lenox Park,33.7961556,-84.3594626,Natural Body Spa,33.792939021979805,-84.35260232970664,Spa
1675,Morningside/Lenox Park,33.7961556,-84.3594626,Doc Chey's Noodle House,33.79287936405027,-84.35196558089685,Asian Restaurant
1676,Morningside/Lenox Park,33.7961556,-84.3594626,Varuni-Napoli,33.79662102723056,-84.36872413297702,Pizza Place
1677,Morningside/Lenox Park,33.7961556,-84.3594626,Jiao,33.79586370629483,-84.36889558453055,Massage Studio
1678,Morningside/Lenox Park,33.7961556,-84.3594626,Atmosphere,33.79876499831131,-84.36827204948078,French Restaurant
1679,Morningside/Lenox Park,33.7961556,-84.3594626,Whiskey Bird,33.79274953414762,-84.35196340185972,American Restaurant
1680,Morningside/Lenox Park,33.7961556,-84.3594626,Smith's Olde Bar,33.79754378957109,-84.3689315239182,Bar
1681,Morningside/Lenox Park,33.7961556,-84.3594626,Orpheus Brewing,33.793634697846656,-84.36867557886117,Brewery
1682,Morningside/Lenox Park,33.7961556,-84.3594626,Morningside Farmers Market,33.79239201920459,-84.35236312450988,Farmers Market
1683,Morningside/Lenox Park,33.7961556,-84.3594626,HOBNOB,33.79676708682083,-84.36893239062739,American Restaurant
1684,Morningside/Lenox Park,33.7961556,-84.3594626,The Family Dog,33.79266519321519,-84.35237355842946,Bar
1685,Morningside/Lenox Park,33.7961556,-84.3594626,Top Spice,33.79552090303348,-84.3691315331494,Thai Restaurant
1686,Morningside/Lenox Park,33.7961556,-84.3594626,Piedmont Park Conservancy,33.79120316947243,-84.3669855594635,Park
1687,Morningside/Lenox Park,33.7961556,-84.3594626,Ansley II,33.79749774597935,-84.36886576458002,Shopping Mall
1688,Morningside/Lenox Park,33.7961556,-84.3594626,Smoothie King,33.797441,-84.369049,Smoothie Shop
1689,Morningside/Lenox Park,33.7961556,-84.3594626,Lily's Nail & Spa,33.79585380673327,-84.36878828768039,Cosmetics Shop
1690,Morningside/Lenox Park,33.7961556,-84.3594626,Sidney Marcus Park,33.79652901838559,-84.36106707907318,Other Great Outdoors
1691,Morningside/Lenox Park,33.7961556,-84.3594626,Ru San's Midtown,33.795646,-84.368907,Japanese Restaurant
1692,Morningside/Lenox Park,33.7961556,-84.3594626,The UPS Store,33.79812508430903,-84.36925990674587,Shipping Store
1693,Morningside/Lenox Park,33.7961556,-84.3594626,Morningside And East Rock Springs (Beach Valley),33.79620031298457,-84.35879262083456,Trail
1694,Morningside/Lenox Park,33.7961556,-84.3594626,Morningside Kitchen Restaurant,33.79260237914891,-84.35216792363123,Restaurant
1695,Morningside/Lenox Park,33.7961556,-84.3594626,Highland Wine and Crystal,33.79275614045084,-84.35228626210163,Wine Shop
1696,Morningside/Lenox Park,33.7961556,-84.3594626,Wildwood Gardens,33.80280696519305,-84.36384970557133,Park
1697,Morningside/Lenox Park,33.7961556,-84.3594626,Lenox Wildwood Park,33.8024204276843,-84.35177872823151,Park
1698,Piedmont Heights,33.8013127,-84.3720159,The Cook's Warehouse,33.79872389590042,-84.37160125852958,Food & Drink Shop
1699,Piedmont Heights,33.8013127,-84.3720159,Atmosphere,33.79876499831131,-84.36827204948078,French Restaurant
1700,Piedmont Heights,33.8013127,-84.3720159,Kroger,33.8005472,-84.3730574,Supermarket
1701,Piedmont Heights,33.8013127,-84.3720159,Ansley Golf Club,33.800245964625525,-84.37590607683383,Golf Course
1702,Piedmont Heights,33.8013127,-84.3720159,Starbucks,33.79806459,-84.37079267,Coffee Shop
1703,Piedmont Heights,33.8013127,-84.3720159,Fat Matt's Rib Shack,33.80461023752298,-84.36718142266446,BBQ Joint
1704,Piedmont Heights,33.8013127,-84.3720159,Bantam & Biddy,33.798146236588,-84.37087840324017,Southern / Soul Food Restaurant
1705,Piedmont Heights,33.8013127,-84.3720159,Phidippides,33.79817139734537,-84.37143997836252,Sporting Goods Shop
1706,Piedmont Heights,33.8013127,-84.3720159,Smith's Olde Bar,33.79754378957109,-84.3689315239182,Bar
1707,Piedmont Heights,33.8013127,-84.3720159,Varuni-Napoli,33.79662102723056,-84.36872413297702,Pizza Place
1708,Piedmont Heights,33.8013127,-84.3720159,Ansley Wine Merchants,33.797993921783515,-84.37059700674592,Wine Shop
1709,Piedmont Heights,33.8013127,-84.3720159,Atlanta BeltLine Corridor under Montgomery Ferry Drive,33.803222815659254,-84.36942483158582,Trail
1710,Piedmont Heights,33.8013127,-84.3720159,Grindhouse Killer Burgers,33.80613347952822,-84.36700769789077,Burger Joint
1711,Piedmont Heights,33.8013127,-84.3720159,Jiao,33.79586370629483,-84.36889558453055,Massage Studio
1712,Piedmont Heights,33.8013127,-84.3720159,Publix,33.79924546363932,-84.37163683756378,Grocery Store
1713,Piedmont Heights,33.8013127,-84.3720159,Felix's Atlanta,33.79647178834907,-84.3709711181013,Karaoke Bar
1714,Piedmont Heights,33.8013127,-84.3720159,HOBNOB,33.79676708682083,-84.36893239062739,American Restaurant
1715,Piedmont Heights,33.8013127,-84.3720159,Sprouts Farmers Market,33.806575913051525,-84.36618939047554,Grocery Store
1716,Piedmont Heights,33.8013127,-84.3720159,Oscar's,33.7962969201751,-84.37082989283917,Gay Bar
1717,Piedmont Heights,33.8013127,-84.3720159,Atlanta Cycling - Ansley,33.80700207986746,-84.36684805454789,Bike Shop
1718,Piedmont Heights,33.8013127,-84.3720159,Brushstrokes,33.796389893075734,-84.37084800013456,Adult Boutique
1719,Piedmont Heights,33.8013127,-84.3720159,Ansley Mall,33.797908049015355,-84.3705153465271,Shopping Mall
1720,Piedmont Heights,33.8013127,-84.3720159,Ansley II,33.79749774597935,-84.36886576458002,Shopping Mall
1721,Piedmont Heights,33.8013127,-84.3720159,Su's Chinese Cuisine,33.79650267329909,-84.37100252614078,Chinese Restaurant
1722,Piedmont Heights,33.8013127,-84.3720159,Ansley Square,33.796308176321226,-84.37087464786501,Shopping Mall
1723,Piedmont Heights,33.8013127,-84.3720159,Panera Bread,33.7977467,-84.3706032,Bakery
1724,Piedmont Heights,33.8013127,-84.3720159,Top Spice,33.79552090303348,-84.3691315331494,Thai Restaurant
1725,Piedmont Heights,33.8013127,-84.3720159,Smoothie King,33.797441,-84.369049,Smoothie Shop
1726,Piedmont Heights,33.8013127,-84.3720159,Bangkok Thai Restaurant,33.79567682432947,-84.37083815973178,Thai Restaurant
1727,Piedmont Heights,33.8013127,-84.3720159,Orpheus Brewing,33.793634697846656,-84.36867557886117,Brewery
1728,Piedmont Heights,33.8013127,-84.3720159,Pet Supermarket,33.79890658321255,-84.37135107514014,Pet Store
1729,Piedmont Heights,33.8013127,-84.3720159,LA Fitness,33.797944743736466,-84.37114397907176,Gym / Fitness Center
1730,Piedmont Heights,33.8013127,-84.3720159,CVS pharmacy,33.7972692547961,-84.37056861437479,Pharmacy
1731,Piedmont Heights,33.8013127,-84.3720159,Angel Nails,33.80741609453148,-84.36632077458881,Nail Salon
1732,Piedmont Heights,33.8013127,-84.3720159,The UPS Store,33.79812508430903,-84.36925990674587,Shipping Store
1733,Piedmont Heights,33.8013127,-84.3720159,Norcostco Atlanta Costume Company,33.80995718470347,-84.37327524573125,Design Studio
1734,Piedmont Heights,33.8013127,-84.3720159,Lily's Nail & Spa,33.79585380673327,-84.36878828768039,Cosmetics Shop
1735,Piedmont Heights,33.8013127,-84.3720159,I Play Tennis,33.798581897645626,-84.37110870611684,Sporting Goods Shop
1736,Piedmont Heights,33.8013127,-84.3720159,Atlanta BeltLine Corridor under Piedmont Ave,33.79475709150493,-84.37069789878177,Trail
1737,Piedmont Heights,33.8013127,-84.3720159,Dunkin',33.8055586,-84.3668264,Donut Shop
1738,Piedmont Heights,33.8013127,-84.3720159,Mixx,33.795843242342244,-84.37095909505295,Gay Bar
1739,Piedmont Heights,33.8013127,-84.3720159,Eclectic Bistro & Bar,33.79340124827661,-84.3723520535151,Bistro
1740,Piedmont Heights,33.8013127,-84.3720159,Gino's New York Pizza Bar,33.808282795251735,-84.36560589001839,Italian Restaurant
1741,Piedmont Heights,33.8013127,-84.3720159,Ru San's Midtown,33.795646,-84.368907,Japanese Restaurant
1742,Piedmont Heights,33.8013127,-84.3720159,Boy Next Door,33.7940114101327,-84.37197236646261,Men's Store
1743,Piedmont Heights,33.8013127,-84.3720159,The Hideaway,33.798255765032074,-84.37160929500696,Gay Bar
1744,Piedmont Heights,33.8013127,-84.3720159,Atlanta BeltLine at I-85,33.80888333787398,-84.3777660016454,Trail
1745,Piedmont Heights,33.8013127,-84.3720159,Walgreens,33.80759665283161,-84.36656311154371,Pharmacy
1746,Piedmont Heights,33.8013127,-84.3720159,Tokyo Valentino Erotique,33.80759795967024,-84.36529106100413,Adult Boutique
1747,Piedmont Heights,33.8013127,-84.3720159,Tropical Smoothie Cafe,33.8066279,-84.365952,Juice Bar
1748,Piedmont Heights,33.8013127,-84.3720159,BP,33.80647095446396,-84.36690192632118,Gas Station
1749,Piedmont Heights,33.8013127,-84.3720159,Papa John's Pizza,33.80747185495597,-84.36639091952968,Pizza Place
1750,Piedmont Heights,33.8013127,-84.3720159,The Anchor Bar,33.80806544021497,-84.36642931026617,Bar
1751,Piedmont Heights,33.8013127,-84.3720159,Supercuts,33.807644,-84.36662,Salon / Barbershop
1752,Piedmont Heights,33.8013127,-84.3720159,Subway,33.805056438435365,-84.36719081263348,Sandwich Place
1753,Piedmont Heights,33.8013127,-84.3720159,Ansley Golf Club Pool,33.80049737378304,-84.37619476691673,Pool
1754,Piedmont Heights,33.8013127,-84.3720159,Wildwood Gardens,33.80280696519305,-84.36384970557133,Park
1755,Piedmont Heights,33.8013127,-84.3720159,BrightStar Care of NW Atlanta & Sandy Springs,33.8073359,-84.3768219,Home Service
1756,Piedmont Heights,33.8013127,-84.3720159,The Prado NE @ Maddox Dr NE,33.794964570158456,-84.37893110497377,Intersection
1757,Piedmont Heights,33.8013127,-84.3720159,Ansley Golf Club,33.80613838853973,-84.38115346285358,Golf Course
1758,Audobon Forest,33.7301921,-84.4710782,Lerner New York & Company,33.72810328433666,-84.46830316816418,Women's Store
1759,Audobon Forest,33.7301921,-84.4710782,Mozzie's Solutions Atlanta Homes,33.72507137495003,-84.47142004966736,Business Service
1760,Audobon Forest,33.7301921,-84.4710782,Lionel Hampton Greenway Trail,33.737334169475226,-84.46658122500548,Trail
1761,Audobon Forest,33.7301921,-84.4710782,Car Ignition Atlanta,33.73377649855448,-84.48042154312134,Locksmith
1762,Audobon Forest,33.7301921,-84.4710782,Beltline Spur,33.73608576784443,-84.46357282769048,Trail
1763,Beecher Hills,33.7311741,-84.4618943,The Beautiful Restaurant,33.72240161642197,-84.46270538619586,BBQ Joint
1764,Beecher Hills,33.7311741,-84.4618943,Spice House,33.722747980449185,-84.46212474342502,Caribbean Restaurant
1765,Beecher Hills,33.7311741,-84.4618943,Shell,33.722725,-84.46266719,Gas Station
1766,Beecher Hills,33.7311741,-84.4618943,Beltline Spur,33.73608576784443,-84.46357282769048,Trail
1767,Beecher Hills,33.7311741,-84.4618943,CUT'S BY CHRISTOPHER POLK,33.735687,-84.458366,Health & Beauty Service
1768,Beecher Hills,33.7311741,-84.4618943,C&B Package,33.72231095088927,-84.46177386545057,Liquor Store
1769,Cascade Heights,33.7194001,-84.47894889999999,Cascade Springs Nature Preserve,33.719495120757976,-84.4814825536929,Nature Preserve
1770,Cascade Heights,33.7194001,-84.47894889999999,Celestial Day Spa,33.7198653794258,-84.4834734757569,Gym / Fitness Center
1771,Cascade Heights,33.7194001,-84.47894889999999,Battle Of Utoy Creek Historical Marker,33.72009419217196,-84.47343282336175,Historic Site
1772,Cascade Heights,33.7194001,-84.47894889999999,Robin Hood,33.7173631,-84.47179843333333,Deli / Bodega
1773,Cascade Heights,33.7194001,-84.47894889999999,Mozzie's Solutions Atlanta Homes,33.72507137495003,-84.47142004966736,Business Service
1774,Cascade Heights,33.7194001,-84.47894889999999,Tha Inkwell,33.713061,-84.485927,Art Gallery
1775,Collier Heights,33.7717999,-84.48499819999999,Jennie Drake Park,33.77154601632016,-84.48678011617223,Park
1776,Collier Heights,33.7717999,-84.48499819999999,Historic Collier Heights,33.77109364974352,-84.48695942564514,Scenic Lookout
1777,Collier Heights,33.7717999,-84.48499819999999,Living Large Boutique,33.76926,-84.48099,Shop & Service
1778,Collier Heights,33.7717999,-84.48499819999999,CVS pharmacy,33.7776806724112,-84.4774429251098,Pharmacy
1779,Collier Heights,33.7717999,-84.48499819999999,Harwell Heights Park,33.765690435004785,-84.49102704121174,Baseball Field
1780,Collier Heights,33.7717999,-84.48499819999999,Happy Wings,33.77794818089006,-84.47777807329346,Wings Joint
1781,Ivan Hill,33.745548,-84.4874743,Family Dollar,33.74992063864688,-84.48677051023807,Discount Store
1782,Ivan Hill,33.745548,-84.4874743,Corner Store,33.7511470743377,-84.4883044619757,Convenience Store
1783,Ivan Hill,33.745548,-84.4874743,Shell Gas Station,33.74684493948722,-84.48331677379412,Gas Station
1784,Ivan Hill,33.745548,-84.4874743,"Wayfield Foods, Inc",33.75058334311722,-84.48661905288343,Grocery Store
1785,Ivan Hill,33.745548,-84.4874743,West Ridge Shopping Center,33.751454604179514,-84.48736927380182,Shop & Service
1786,Ivan Hill,33.745548,-84.4874743,DC Wings,33.75148467,-84.48852335,Wings Joint
1787,Ivan Hill,33.745548,-84.4874743,Boston Supreme Fish,33.75160957236277,-84.48720533488427,Wings Joint
1788,Ivan Hill,33.745548,-84.4874743,Cititrends,33.7516199,-84.4861301,Clothing Store
1789,Ivan Hill,33.745548,-84.4874743,Jerk Wingz N Thingz,33.75241425674743,-84.48577084972716,Caribbean Restaurant
1790,Ivan Hill,33.745548,-84.4874743,The Pizza Spot,33.747584537764155,-84.4971074443357,Restaurant
1791,Ivan Hill,33.745548,-84.4874743,Quick Mart,33.75263513854519,-84.49258946304941,Gas Station
1792,Bankhead,33.7717269,-84.4192362,Universal Fitness,33.77418360991243,-84.41280690112129,Gym
1793,Bankhead,33.7717269,-84.4192362,Family Dollar,33.77273348763168,-84.41474313537985,Discount Store
1794,Bankhead,33.7717269,-84.4192362,K&K Soulfood,33.7731096565051,-84.41654462064373,Southern / Soul Food Restaurant
1795,Bankhead,33.7717269,-84.4192362,Shell,33.77289682035528,-84.41684722422474,Gas Station
1796,Bankhead,33.7717269,-84.4192362,Chevron,33.763724592278116,-84.42168521914954,Gas Station
1797,Bankhead,33.7717269,-84.4192362,Church's Chicken,33.772955962254414,-84.41575193866254,Fried Chicken Joint
1798,Bankhead,33.7717269,-84.4192362,Q & D Supreme Wings,33.76338760400731,-84.41719731828671,Wings Joint
1799,Bankhead,33.7717269,-84.4192362,C&H Package Store,33.763338489411645,-84.41719731828671,Liquor Store
1800,Bankhead,33.7717269,-84.4192362,Proctor Creek Greenway,33.772578,-84.429575,Park
1801,Bankhead,33.7717269,-84.4192362,Herman Miller Inc,33.780341,-84.41775977611542,Furniture / Home Store
1802,Hunter Hills,33.7576114,-84.4303959,Washington Park Tennis Center,33.757363202215636,-84.42455380823512,Tennis Court
1803,Hunter Hills,33.7576114,-84.4303959,Atlanta BeltLine Corridor at Lena St,33.75780183,-84.425155,Trail
1804,Hunter Hills,33.7576114,-84.4303959,Washington Park,33.75830606040731,-84.42143903462213,Park
1805,Hunter Hills,33.7576114,-84.4303959,Atlanta BeltLine Langhorn to Westview,33.75055754934729,-84.42751128498378,Trail
1806,Hunter Hills,33.7576114,-84.4303959,Atlanta BeltLine Corridor over MLK,33.75079043619542,-84.4263625290385,Trail
1807,Hunter Hills,33.7576114,-84.4303959,Atlanta BeltLine Corridor under I-20,33.751340932672306,-84.43652455047769,Trail
1808,Hunter Hills,33.7576114,-84.4303959,Washington Park Natatorium,33.758311436382456,-84.4219885864156,Pool
1809,Hunter Hills,33.7576114,-84.4303959,Jones Dog House,33.763616,-84.432097,Food
1810,Hunter Hills,33.7576114,-84.4303959,"Pick ""N"" Pay Supermarket",33.763646515143805,-84.43393672384799,Convenience Store
1811,Hunter Hills,33.7576114,-84.4303959,Marta Blue Line,33.754969,-84.438126,Light Rail Station
1812,Hunter Hills,33.7576114,-84.4303959,Henerys Pack a Shack,33.76375929,-84.42570273,Convenience Store
1813,Hunter Hills,33.7576114,-84.4303959,green grocery store,33.763826,-84.425485,Convenience Store
1814,Hunter Hills,33.7576114,-84.4303959,Ashview Heights Community,33.75065269817028,-84.42620867608854,Garden
1815,Hunter Hills,33.7576114,-84.4303959,Mozley Park South Entrance,33.751353778866914,-84.43651003901714,Park
1816,Hunter Hills,33.7576114,-84.4303959,Mozley Park,33.75321054352725,-84.43882327839239,Park
1817,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Terminal West,33.78152158030598,-84.4154229817033,Music Venue
1818,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Actor's Express Theatre Company,33.78182598284448,-84.41571727378428,Theater
1819,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Miller Union,33.78181756142529,-84.41313581696498,American Restaurant
1820,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Stationside,33.78165503107158,-84.41547584308123,Restaurant
1821,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,The Painted Duck,33.78130964081472,-84.4136616748293,Bar
1822,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Eight Sushi Lounge,33.77980273899748,-84.41185716281818,Sushi Restaurant
1823,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,The Goat Farm Arts Center,33.78599080802089,-84.41611504172894,Performing Arts Venue
1824,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,The Optimist,33.779891644417035,-84.41059717939422,Seafood Restaurant
1825,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Hop City,33.7790547005599,-84.41070058695743,Beer Store
1826,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Tiny Bistro,33.7795837,-84.41115219999999,Restaurant
1827,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Octane Coffee,33.77940238254813,-84.4102253446019,Coffee Shop
1828,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,West Egg Café,33.7842443394394,-84.41208821857407,Breakfast Spot
1829,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Upbeet,33.784197608588165,-84.41177707626957,Salad Place
1830,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Holler & Dash,33.78464896775126,-84.41175650200911,American Restaurant
1831,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Bocado,33.77949057050187,-84.40990032308652,New American Restaurant
1832,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Barcelona Wine Bar - Westside Ironworks,33.7845148,-84.4113861,Tapas Restaurant
1833,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Atlanta Humane Society,33.78191203337194,-84.41065298128301,Animal Shelter
1834,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Marcel,33.78581992194668,-84.41258507007812,Steakhouse
1835,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,bartaco West Midtown,33.77873,-84.40932,Mexican Restaurant
1836,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Pijiu Belly,33.78145791781959,-84.40969710957934,Asian Restaurant
1837,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,YEAH! Burger,33.785461452897565,-84.41199459538218,Burger Joint
1838,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Westside Cultural Arts Center,33.781482138028096,-84.41278712501396,Art Gallery
1839,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,La Fonda Latina,33.782731044449484,-84.41140980741345,Cuban Restaurant
1840,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Ormsby's,33.7855635012826,-84.41204625089004,Bar
1841,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Northside Tavern,33.78365298520044,-84.41203403203602,Dive Bar
1842,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Perrine's Wine Shop,33.785309301635024,-84.41199605330048,Wine Shop
1843,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Public School 404,33.78025063236537,-84.41070957069633,Gastropub
1844,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Seed Factory,33.78555933331949,-84.41217996150728,Kids Store
1845,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Donetto,33.78139444359662,-84.41339278246632,Italian Restaurant
1846,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,O-Ku,33.784433707148644,-84.41120542029891,Sushi Restaurant
1847,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,lululemon athletica,33.78513422121341,-84.41200911998749,Sporting Goods Shop
1848,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Little Trouble,33.78584428025388,-84.4124404237907,Cocktail Bar
1849,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Pure Barre,33.78464903729264,-84.41227409206999,Gymnastics Gym
1850,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Westside Provisions District,33.7857112168683,-84.4121858511872,Shopping Plaza
1851,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,White Provision Residences,33.78444015004199,-84.4120139085181,Building
1852,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Atlanta Dog Spa,33.78225,-84.41041,Pet Service
1853,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Billy Reid,33.78557963924191,-84.41222401648113,Clothing Store
1854,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,"Art, Beats, + Lyrics",33.782541572181074,-84.41428384593459,Art Gallery
1855,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Kai Lin Gallery,33.781786889658605,-84.41293838177455,Art Gallery
1856,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Arden's Garden,33.778825191526636,-84.40958825049803,Vegetarian / Vegan Restaurant
1857,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,The Local Pizzaiolo,33.77897845540921,-84.40990261818668,Pizza Place
1858,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,THOMAS WAGES,33.779236,-84.410327,Men's Store
1859,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Direct Furniture Atlanta,33.78224208818864,-84.41124721226845,Furniture / Home Store
1860,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Snap Fitness,33.77842277077307,-84.41082251394384,Gym
1861,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,Universal Fitness,33.77418360991243,-84.41280690112129,Gym
1862,Knight Park/Howell Station,33.77941310000001,-84.41989269999999,The Merchant at Howell Mill,33.779068004482106,-84.40979486651578,Gift Shop
